   0,      16777216,             1,   1.67772e+07,            0,            0
   1,             0,             0,  5.033165e+08,            0,            0
   2,             0,             0,  7.298089e+09,            0,            0
   3,    1148546658,    0.01686175,   6.81155e+10, 7.140343e-06, 0.0004232846
   4,    7741376868,    0.01683715,  4.597796e+11, 2.399857e-05,  0.001427369
   5,   37896498636,    0.01585061,  2.390854e+12, 4.327728e-06, 0.0002731068
   6,  157243302564,    0.01578448,  9.961891e+12, 1.598065e-06,  0.000101253
   7,  540364574832,    0.01582092,  3.415506e+13, 5.637733e-06, 0.0003564736
   8, 1549549210858,     0.0157802,  9.819579e+13, 6.217107e-06, 0.0003941368
   9, 3776224396767,    0.01573203,  2.400341e+14, 4.355791e-06, 0.0002769508
  10, 7915482812829,    0.01570309,  5.040717e+14, 4.967555e-06, 0.0003164427
  11,14371859461787,    0.01568135,   9.16494e+14, 5.518939e-06, 0.0003520668
  12,22724053822774,    0.01565971,  1.451116e+15, 3.723372e-06, 0.0002378241
  13,31427151814129,    0.01564134,  2.009237e+15, 1.934915e-06, 0.0001237205
  14,38129424268109,    0.01562817,  2.439788e+15, 1.745394e-06,  0.000111695
  15,40643851796329,    0.01561759,   2.60244e+15, 1.321841e-06, 8.464513e-05
  16,38078282850078,    0.01560721,  2.439788e+15, 1.020546e-06, 6.538513e-05
  17,31341839824689,    0.01559888,  2.009237e+15, 3.121588e-06, 0.0002000761
  18,22628969489811,    0.01559419,  1.451116e+15, 3.128895e-06, 0.0002006047
  19,14287650458858,    0.01558946,   9.16494e+14, 4.422077e-06, 0.0002835776
  20, 7854538883072,    0.01558219,  5.040717e+14,  9.26358e-06, 0.0005941449
  21, 3739424727866,    0.01557872,  2.400341e+14, 1.102629e-05, 0.0007072782
  22, 1529967121398,    0.01558078,  9.819579e+13,  7.66488e-06, 0.0004917026
  23,  531839132474,    0.01557131,  3.415506e+13,  1.64162e-05,  0.001053149
  24,  154895569760,    0.01554881,  9.961891e+12, 3.985773e-05,   0.00255684
  25,   37205862230,    0.01556175,  2.390854e+12, 2.677527e-05,  0.001717627
  26,    7175876946,    0.01560721,  4.597796e+11, 3.329043e-05,  0.002137576
  27,    1056656769,    0.01551272,   6.81155e+10, 6.104827e-05,  0.003919941
  28,     113746446,    0.01558579,  7.298089e+09, 0.0002612087,   0.01648317
  29,       7849890,    0.01559633,  5.033165e+08, 0.0002506653,   0.01581785
  30,             0,             0,  1.677722e+07,            0,            0


0,"Kernel Runtime",0.02329683,s
1,"Total Runtime",0.02425478,s

"Total",2.81475e+14
"MaxAbsErr",0.0002612087
"MaxRelErr",0.01648317

"Device", 0, "MemClock [MHz]", 2505, "GPUClock [MHz]", 823
