   0,           512,             1,           512
   1,             0,             0,          8192
   2,             0,             0,         61440
   3,          1252,    0.00436663,        286720
   4,          8056,    0.00864526,        931840
   5,         17322,    0.00774543,   2.23642e+06
   6,         33648,    0.00820664,    4.1001e+06
   7,         44926,    0.00767011,   5.85728e+06
   8,         51214,    0.00777213,   6.58944e+06
   9,         45210,     0.0077186,   5.85728e+06
  10,         33030,    0.00805591,    4.1001e+06
  11,         16850,    0.00753438,   2.23642e+06
  12,          7684,    0.00824605,        931840
  13,          1462,    0.00509905,        286720
  14,           978,      0.015918,         61440
  15,             0,             0,          8192
  16,             0,             0,           512


0,"Kernel Runtime",0.00438419,s,262144
1,"Total Runtime",0.00518934,s,262144
