   0,          4096,             1,          4096
   1,             0,             0,         73728
   2,             0,             0,        626688
   3,         63598,      0.019028,   3.34234e+06
   4,        244462,     0.0195043,   1.25338e+07
   5,        617520,     0.0175959,   3.50945e+07
   6,       1275094,     0.0167691,   7.60381e+07
   7,       2137380,     0.0163971,   1.30351e+08
   8,       2864054,     0.0159795,   1.79233e+08
   9,       3091192,     0.0155221,   1.99148e+08
  10,       2714966,     0.0151477,   1.79233e+08
  11,       1936350,     0.0148549,   1.30351e+08
  12,       1100468,     0.0144726,   7.60381e+07
  13,        490904,      0.013988,   3.50945e+07
  14,        177772,     0.0141835,   1.25338e+07
  15,         51566,     0.0154281,   3.34234e+06
  16,          7794,     0.0124368,        626688
  17,             0,             0,         73728
  18,             0,             0,          4096


0,"Kernel Runtime",0.0377978,s,1.67772e+07
1,"Total Runtime",0.0495103,s,1.67772e+07
