   0,           512,             1,           512
   1,             0,             0,          8192
   2,             0,             0,         61440
   3,          1480,    0.00516183,        286720
   4,          7414,     0.0079563,        931840
   5,         18272,    0.00817022,   2.23642e+06
   6,         33472,    0.00816371,    4.1001e+06
   7,         44756,    0.00764109,   5.85728e+06
   8,         51724,    0.00784953,   6.58944e+06
   9,         44674,    0.00762709,   5.85728e+06
  10,         32440,    0.00791201,    4.1001e+06
  11,         17772,    0.00794664,   2.23642e+06
  12,          7056,    0.00757212,        931840
  13,          1668,    0.00581752,        286720
  14,           904,     0.0147135,         61440
  15,             0,             0,          8192
  16,             0,             0,           512


0,"Kernel Runtime",0.00441651,s,262144
1,"Total Runtime",0.0124227,s,262144
