   0,          1024,             1,          1024
   1,             0,             0,         16384
   2,          4920,     0.0400391,        122880
   3,          5422,    0.00945522,        573440
   4,         34870,     0.0187103,   1.86368e+06
   5,         78138,     0.0174695,   4.47283e+06
   6,        145390,     0.0177301,   8.20019e+06
   7,        181352,     0.0154809,   1.17146e+07
   8,        213014,     0.0161633,   1.31789e+07
   9,        170002,      0.014512,   1.17146e+07
  10,        120826,     0.0147345,   8.20019e+06
  11,         58678,     0.0131188,   4.47283e+06
  12,         25102,     0.0134691,   1.86368e+06
  13,          6496,     0.0113281,        573440
  14,          3342,     0.0271973,        122880
  15,             0,             0,         16384
  16,             0,             0,          1024


0,"Kernel Runtime",0.00896832,s,1.04858e+06
1,"Total Runtime",0.0108106,s,1.04858e+06
