   0,           256,             1,           256
   1,             0,             0,          3328
   2,           872,     0.0436699,         19968
   3,          1828,     0.0249672,         73216
   4,          7670,     0.0419034,        183040
   5,         10144,     0.0307887,        329472
   6,         15428,     0.0351198,        439296
   7,         12020,      0.027362,        439296
   8,         10474,     0.0317903,        329472
   9,          4300,     0.0234921,        183040
  10,          1984,     0.0270979,         73216
  11,           244,     0.0122196,         19968
  12,           316,     0.0949519,          3328
  13,             0,             0,           256


0,"Kernel Runtime",0.000234144,s,65536
1,"Total Runtime",0.00276409,s,65536
