   0,         16384,             1,         16384
   1,             0,             0,        327680
   2,             0,             0,   3.11296e+06
   3,        333788,     0.0178709,   1.86778e+07
   4,       1424468,     0.0179448,   7.93805e+07
   5,       4239216,     0.0166887,   2.54018e+08
   6,      10352936,     0.0163027,   6.35044e+08
   7,      20463416,     0.0161118,   1.27009e+09
   8,      32847354,     0.0159152,   2.06389e+09
   9,      43287978,     0.0157305,   2.75186e+09
  10,      47132202,     0.0155704,   3.02704e+09
  11,      42465110,     0.0154314,   2.75186e+09
  12,      31585968,     0.0153041,   2.06389e+09
  13,      19301796,     0.0151972,   1.27009e+09
  14,       9625320,     0.0151569,   6.35044e+08
  15,       3850376,     0.0151579,   2.54018e+08
  16,       1183162,     0.0149049,   7.93805e+07
  17,        269558,      0.014432,   1.86778e+07
  18,         49934,     0.0160407,   3.11296e+06
  19,          6490,     0.0198059,        327680
  20,             0,             0,         16384


0,"Kernel Runtime",0.0992521,s,2.68435e+08
1,"Total Runtime",0.111163,s,2.68435e+08
