   0,          2048,             1,          2048
   1,             0,             0,         28672
   2,         25030,      0.134304,        186368
   3,        103524,       0.13887,        745472
   4,        263152,      0.128364,   2.05005e+06
   5,        518294,       0.12641,    4.1001e+06
   6,        774248,      0.125891,   6.15014e+06
   7,        873524,      0.124279,   7.02874e+06
   8,        760516,      0.123658,   6.15014e+06
   9,        506582,      0.123554,    4.1001e+06
  10,        249436,      0.121673,   2.05005e+06
  11,         89564,      0.120144,        745472
  12,         25172,      0.135066,        186368
  13,          3214,      0.112095,         28672
  14,             0,             0,          2048


0,"Kernel Runtime",0.0169591,s,4.1943e+06
1,"Total Runtime",0.0249518,s,4.1943e+06
