   0,         65536,             1,         65536
   1,             0,             0,   1.37626e+06
   2,       1295288,     0.0941168,   1.37626e+07
   3,       3249804,     0.0372843,   8.71629e+07
   4,      18319728,     0.0467062,   3.92233e+08
   5,      59897250,     0.0449142,   1.33359e+09
   6,     150176396,     0.0422289,   3.55625e+09
   7,     302105104,     0.0396436,   7.62053e+09
   8,     494505364,     0.0370807,   1.33359e+10
   9,     668044716,     0.0346802,    1.9263e+10
  10,     748642882,     0.0323869,   2.31156e+10
  11,     694277826,      0.030035,   2.31156e+10
  12,     533897922,     0.0277162,    1.9263e+10
  13,     338509298,     0.0253833,   1.33359e+10
  14,     176019780,     0.0230981,   7.62053e+09
  15,      73715118,     0.0207284,   3.55625e+09
  16,      24460208,     0.0183416,   1.33359e+09
  17,       6459162,     0.0164677,   3.92233e+08
  18,       1094594,      0.012558,   8.71629e+07
  19,        231320,     0.0168079,   1.37626e+07
  20,             0,             0,   1.37626e+06
  21,             0,             0,         65536


0,"Kernel Runtime",0.594203,s
1,"Total Runtime",0.595065,s

"Total",4.29497e+09

