   0,       1048576,             1,   1.04858e+06
   1,             0,             0,    2.7263e+07
   2,       3599200,     0.0105614,   3.40787e+08
   3,      67307212,     0.0246881,    2.7263e+09
   4,     366088206,     0.0233531,   1.56762e+10
   5,    1499133846,     0.0217343,   6.89753e+10
   6,    5034689054,      0.020855,   2.41414e+11
   7,   13836369008,     0.0200599,   6.89753e+11
   8,   31537449382,     0.0192517,   1.63816e+12
   9,   60501804038,     0.0184663,   3.27633e+12
  10,   98646651062,     0.0177111,   5.56976e+12
  11,  137566638900,     0.0169805,   8.10147e+12
  12,  164760942820,     0.0162697,   1.01268e+13
  13,  169867626650,     0.0155759,   1.09058e+13
  14,  150853898776,     0.0148965,   1.01268e+13
  15,  115281313348,     0.0142297,   8.10147e+12
  16,   75604416766,     0.0135741,   5.56976e+12
  17,   42355245104,     0.0129277,   3.27633e+12
  18,   20129205840,     0.0122877,   1.63816e+12
  19,    8037336346,     0.0116525,   6.89753e+11
  20,    2661310142,     0.0110239,   2.41414e+11
  21,     718050634,     0.0104103,   6.89753e+10
  22,     153708478,    0.00980521,   1.56762e+10
  23,      24705374,    0.00906188,    2.7263e+09
  24,       2805618,    0.00823276,   3.40787e+08
  25,        283396,     0.0103949,    2.7263e+07
  26,             0,             0,   1.04858e+06


0,"Kernel Runtime",51.6733,s,1.09951e+12
1,"Total Runtime",51.6758,s,1.09951e+12
