   0,          2048,             1,          2048
   1,             0,             0,         28672
   2,         36670,      0.196761,        186368
   3,        122538,      0.164376,        745472
   4,        303370,      0.147982,   2.05005e+06
   5,        576896,      0.140703,    4.1001e+06
   6,        813920,      0.132342,   6.15014e+06
   7,        868610,       0.12358,   7.02874e+06
   8,        716906,      0.116567,   6.15014e+06
   9,        449420,      0.109612,    4.1001e+06
  10,        212248,      0.103533,   2.05005e+06
  11,         71820,     0.0963416,        745472
  12,         16990,     0.0911637,        186368
  13,          2868,      0.100028,         28672
  14,             0,             0,          2048


0,"Kernel Runtime",0.0166858,s,4.1943e+06
1,"Total Runtime",0.0227915,s,4.1943e+06
