   0,          8192,             1,          8192
   1,             0,             0,        163840
   2,         85178,     0.0547248,   1.55648e+06
   3,        135218,      0.014479,   9.33888e+06
   4,        578352,     0.0145716,   3.96902e+07
   5,       1294592,     0.0101929,   1.27009e+08
   6,       3187008,     0.0100371,   3.17522e+08
   7,       6207008,    0.00977414,   6.35044e+08
   8,       9723528,    0.00942251,   1.03195e+09
   9,      12020180,    0.00873605,   1.37593e+09
  10,      12044456,     0.0079579,   1.51352e+09
  11,       9656460,    0.00701814,   1.37593e+09
  12,       6465108,    0.00626497,   1.03195e+09
  13,       3451648,    0.00543529,   6.35044e+08
  14,       1510440,    0.00475696,   3.17522e+08
  15,        566364,    0.00445925,   1.27009e+08
  16,        123228,    0.00310474,   3.96902e+07
  17,         51264,    0.00548931,   9.33888e+06
  18,           640,   0.000411184,   1.55648e+06
  19,             0,             0,        163840
  20,             0,             0,          8192


0,"Kernel Runtime",0.0729628,s,6.71089e+07
1,"Total Runtime",0.0808008,s,6.71089e+07
