   0,          2048,             1,          2048
   1,             0,             0,         36864
   2,             0,             0,        313344
   3,         11416,    0.00683115,   1.67117e+06
   4,         69106,     0.0110272,   6.26688e+06
   5,        152102,    0.00866813,   1.75473e+07
   6,        337914,    0.00888801,   3.80191e+07
   7,        536716,    0.00823493,   6.51756e+07
   8,        722130,    0.00805801,   8.96164e+07
   9,        769792,    0.00773087,   9.95738e+07
  10,        677600,    0.00756112,   8.96164e+07
  11,        469366,    0.00720157,   6.51756e+07
  12,        273312,    0.00718881,   3.80191e+07
  13,        113576,    0.00647258,   1.75473e+07
  14,         48492,    0.00773782,   6.26688e+06
  15,          8272,    0.00494983,   1.67117e+06
  16,          2462,    0.00785718,        313344
  17,             0,             0,         36864
  18,             0,             0,          2048


0,"Kernel Runtime",0.018851,s,4.1943e+06
1,"Total Runtime",0.0214534,s,4.1943e+06
