   0,         65296,      0.996338,         65536,            0,            0
   1,             0,             0,       1441792,            0,            0
   2,             0,             0,  1.513882e+07,            0,            0
   3,       1609230,    0.01594474,  1.009254e+08,  2.24324e-05,  0.001408866
   4,       8066832,    0.01682708,  4.793958e+08, 1.526505e-05, 0.0009079952
   5,      27435558,    0.01589707,  1.725825e+09, 2.836904e-06, 0.0001784864
   6,      76522684,    0.01564933,  4.889838e+09, 1.184088e-06, 7.566956e-05
   7,     175251610,    0.01567998,  1.117677e+10,  1.35549e-06, 8.643966e-05
   8,     328772638,    0.01568838,  2.095645e+10, 5.048566e-08,  3.21804e-06
   9,     510296446,    0.01565379,  3.259892e+10, 2.747331e-07, 1.755089e-05
  10,     662098944,    0.01562343,  4.237859e+10, 5.489092e-07, 3.513496e-05
  11,     721625163,    0.01560905,  4.623119e+10, 3.245212e-07, 2.079014e-05
  12,     661326369,     0.0156052,  4.237859e+10, 2.212202e-07, 1.417586e-05
  13,     508564713,    0.01560066,  3.259892e+10, 5.887619e-07, 3.773812e-05
  14,     326702162,    0.01558958,  2.095645e+10, 1.815193e-07,  1.16435e-05
  15,     174124246,    0.01557912,  1.117677e+10, 1.205894e-06, 7.741049e-05
  16,      76239536,    0.01559143,  4.889838e+09, 6.090182e-07, 3.905957e-05
  17,      26992871,    0.01564056,  1.725825e+09, 3.841641e-07, 2.456144e-05
  18,       7478606,    0.01560006,  4.793958e+08, 4.847768e-06, 0.0003108497
  19,       1529576,     0.0151555,  1.009254e+08, 1.846908e-05,  0.001217155
  20,        234394,    0.01548298,  1.513882e+07, 2.259093e-05,  0.001456956
  21,         30413,    0.02109389,       1441792, 0.0005153309,   0.02384773
  22,             0,             0,         65536,            0,            0


0,"Kernel Runtime",0.3513322,s
1,"Total Runtime",0.3557951,s

"Total",4.294967e+09
"MaxAbsErr",0.0005153309
"MaxRelErr",0.02384773

