   0,           256,             1,           256
   1,             0,             0,          3840
   2,             0,             0,         26880
   3,          1206,     0.0103537,        116480
   4,          3924,     0.0112294,        349440
   5,          8080,     0.0105103,        768768
   6,         11634,    0.00907998,   1.28128e+06
   7,         13282,     0.0080626,   1.64736e+06
   8,         12210,    0.00741186,   1.64736e+06
   9,          8572,    0.00669018,   1.28128e+06
  10,          4312,    0.00560897,        768768
  11,          1466,    0.00419528,        349440
  12,           440,    0.00377747,        116480
  13,           144,    0.00535714,         26880
  14,            10,    0.00260417,          3840
  15,             0,             0,           256


0,"Kernel Runtime",0.00023968,s,65536
1,"Total Runtime",0.00103404,s,65536
