   0,           512,             1,           512
   1,             0,             0,          7680
   2,             0,             0,         53760
   3,          3462,     0.0148609,        232960
   4,         11268,     0.0161229,        698880
   5,         24874,     0.0161778,   1.53754e+06
   6,         40420,     0.0157733,   2.56256e+06
   7,         50870,     0.0154399,   3.29472e+06
   8,         50978,     0.0154726,   3.29472e+06
   9,         40368,      0.015753,   2.56256e+06
  10,         24208,     0.0157447,   1.53754e+06
  11,         10352,     0.0148123,        698880
  12,          3718,     0.0159598,        232960
  13,          1114,     0.0207217,         53760
  14,             0,             0,          7680
  15,             0,             0,           512


0,"Kernel Runtime",0.0043192,s,262144
1,"Total Runtime",0.00703754,s,262144
