   0,           512,             1,           512
   1,             0,             0,          7168
   2,          1010,     0.0216775,         46592
   3,          8306,     0.0445677,        186368
   4,         20700,     0.0403893,        512512
   5,         36626,     0.0357318,   1.02502e+06
   6,         50968,     0.0331491,   1.53754e+06
   7,         54466,     0.0309962,   1.75718e+06
   8,         44472,     0.0289242,   1.53754e+06
   9,         27290,     0.0266238,   1.02502e+06
  10,         12362,     0.0241204,        512512
  11,          4284,     0.0229868,        186368
  12,          1066,     0.0228795,         46592
  13,            82,     0.0114397,          7168
  14,             0,             0,           512


0,"Kernel Runtime",0.00426307,s,262144
1,"Total Runtime",0.0121795,s,262144
