   0,           512,             1,           512
   1,             0,             0,          7680
   2,             0,             0,         53760
   3,          3734,     0.0160285,        232960
   4,         12014,     0.0171904,        698880
   5,         24898,     0.0161934,   1.53754e+06
   6,         40680,     0.0158748,   2.56256e+06
   7,         51270,     0.0155613,   3.29472e+06
   8,         50742,      0.015401,   3.29472e+06
   9,         39578,     0.0154447,   2.56256e+06
  10,         23768,     0.0154585,   1.53754e+06
  11,         10576,     0.0151328,        698880
  12,          3396,     0.0145776,        232960
  13,           774,     0.0143973,         53760
  14,           202,     0.0263021,          7680
  15,             0,             0,           512


0,"Kernel Runtime",0.00435002,s,262144
1,"Total Runtime",0.0115218,s,262144
