   0,      16777216,             1,   1.67772e+07
   1,             0,             0,   6.71089e+08
   2,             0,             0,   1.30862e+10
   3,     239062328,    0.00144223,   1.65759e+11
   4,     656640422,   0.000428262,   1.53327e+12
   5,    1734602262,   0.000157126,   1.10395e+13
   6,    5872185658,   9.11868e-05,   6.43973e+13
   7,   18167199638,   5.80817e-05,   3.12787e+14
   8,   51812827532,   4.01573e-05,   1.29025e+15
   9,  142200178942,    3.0997e-05,   4.58754e+15
  10,  371213509714,   2.61025e-05,   1.42214e+16
  11,  904430372238,   2.33187e-05,   3.87856e+16
  12, 2027983615710,    2.1636e-05,   9.37318e+16
  13, 4141694831606,   2.05152e-05,   2.01884e+17
  14, 7654656924858,   1.96602e-05,   3.89348e+17
  15,12765858642812,    1.8916e-05,   6.74869e+17
  16,19198404399170,   1.82065e-05,   1.05448e+18
  17,26046993600676,   1.74967e-05,   1.48868e+18
  18,31906163650738,   1.67733e-05,   1.90221e+18
  19,35314636936272,   1.60335e-05,   2.20255e+18
  20,35337910455620,   1.52801e-05,   2.31268e+18
  21,31976471570604,   1.45179e-05,   2.20255e+18
  22,26159921231890,   1.37524e-05,   1.90221e+18
  23,19334753570342,   1.29878e-05,   1.48868e+18
  24,12892016989050,   1.22259e-05,   1.05448e+18
  25, 7737309979318,   1.14649e-05,   6.74869e+17
  26, 4165628597662,    1.0699e-05,   3.89348e+17
  27, 2002299539668,   9.91807e-06,   2.01884e+17
  28,  853660395774,   9.10747e-06,   9.37318e+16
  29,  319979843936,   8.24997e-06,   3.87856e+16
  30,  104320404676,   7.33546e-06,   1.42214e+16
  31,   29257988554,    6.3777e-06,   4.58754e+15
  32,    6992320826,   5.41937e-06,   1.29025e+15
  33,    1416345588,   4.52815e-06,   3.12787e+14
  34,     251134234,   3.89976e-06,   6.43973e+13
  35,      44085990,   3.99346e-06,   1.10395e+13
  36,       6298450,   4.10786e-06,   1.53327e+12
  37,           682,   4.11441e-09,   1.65759e+11
  38,             0,             0,   1.30862e+10
  39,             0,             0,   6.71089e+08
  40,             0,             0,   1.67772e+07


0,"Kernel Runtime",8058.97,s
1,"Total Runtime",8167.15,s

"Total",2.81475e+14

