   0,          1024,             1,          1024
   1,             0,             0,         15360
   2,          2522,     0.0234561,        107520
   3,         21104,     0.0452953,        465920
   4,         57348,     0.0410285,   1.39776e+06
   5,        112146,     0.0364694,   3.07507e+06
   6,        175032,     0.0341518,   5.12512e+06
   7,        212426,     0.0322373,   6.58944e+06
   8,        198140,     0.0300693,   6.58944e+06
   9,        142130,      0.027732,   5.12512e+06
  10,         79630,     0.0258953,   3.07507e+06
  11,         34734,     0.0248498,   1.39776e+06
  12,         10140,     0.0217634,        465920
  13,          1716,     0.0159598,        107520
  14,           484,     0.0315104,         15360
  15,             0,             0,          1024


0,"Kernel Runtime",0.0088479,s,1.04858e+06
1,"Total Runtime",0.0175088,s,1.04858e+06
