   0,         32768,             1,         32768
   1,             0,             0,        720896
   2,        103374,     0.0136568,   7.56941e+06
   3,        414666,    0.00821727,   5.04627e+07
   4,       2432326,     0.0101475,   2.39698e+08
   5,       6876338,    0.00796875,   8.62913e+08
   6,      21250224,    0.00869159,   2.44492e+09
   7,      46257742,    0.00827748,   5.58839e+09
   8,      87072848,    0.00830989,   1.04782e+10
   9,     130808202,    0.00802531,   1.62995e+10
  10,     167881818,    0.00792295,   2.11893e+10
  11,     178918162,    0.00774015,   2.31156e+10
  12,     162888646,    0.00768731,   2.11893e+10
  13,     122800404,    0.00753402,   1.62995e+10
  14,      78980126,    0.00753755,   1.04782e+10
  15,      40521574,    0.00725103,   5.58839e+09
  16,      18243678,    0.00746187,   2.44492e+09
  17,       5874126,    0.00680733,   8.62913e+08
  18,       2002062,    0.00835244,   2.39698e+08
  19,        292720,    0.00580072,   5.04627e+07
  20,         90020,     0.0118926,   7.56941e+06
  21,             0,             0,        720896
  22,             0,             0,         32768


0,"Kernel Runtime",0.211176,s,1.07374e+09
1,"Total Runtime",0.212067,s,1.07374e+09
