   0,           512,             1,           512
   1,             0,             0,          7680
   2,          1512,      0.028125,         53760
   3,          2772,      0.011899,        232960
   4,         11172,     0.0159856,        698880
   5,         21642,     0.0140758,   1.53754e+06
   6,         41796,     0.0163103,   2.56256e+06
   7,         52958,     0.0160736,   3.29472e+06
   8,         53640,     0.0162806,   3.29472e+06
   9,         38150,     0.0148875,   2.56256e+06
  10,         23372,     0.0152009,   1.53754e+06
  11,          9326,     0.0133442,        698880
  12,          3964,     0.0170158,        232960
  13,           816,     0.0151786,         53760
  14,           512,     0.0666667,          7680
  15,             0,             0,           512


0,"Kernel Runtime",0.00433779,s,262144
1,"Total Runtime",0.00725846,s,262144
