   0,          2048,             1,          2048
   1,             0,             0,         36864
   2,             0,             0,        313344
   3,         13676,     0.0081835,   1.67117e+06
   4,         63476,     0.0101288,   6.26688e+06
   5,        169412,    0.00965461,   1.75473e+07
   6,        334904,    0.00880884,   3.80191e+07
   7,        545140,    0.00836418,   6.51756e+07
   8,        725064,    0.00809075,   8.96164e+07
   9,        775646,    0.00778966,   9.95738e+07
  10,        668460,    0.00745913,   8.96164e+07
  11,        463694,    0.00711454,   6.51756e+07
  12,        261622,    0.00688134,   3.80191e+07
  13,        120150,    0.00684722,   1.75473e+07
  14,         40344,    0.00643765,   6.26688e+06
  15,          7972,    0.00477032,   1.67117e+06
  16,          2202,    0.00702742,        313344
  17,           494,     0.0134006,         36864
  18,             0,             0,          2048


0,"Kernel Runtime",0.0189038,s,4.1943e+06
1,"Total Runtime",0.0252723,s,4.1943e+06
