   0,          2048,             1,          2048
   1,         22528,             1,         22528
   2,        112640,             1,        112640
   3,        337920,             1,        337920
   4,        675840,             1,        675840
   5,        946176,             1,        946176
   6,        946176,             1,        946176
   7,        675840,             1,        675840
   8,        337920,             1,        337920
   9,        112640,             1,        112640
  10,         22528,             1,         22528
  11,          2048,             1,          2048


0,"Kernel Runtime",0.0151955,s,4.19226e+06
1,"Total Runtime",0.0159604,s,4.19226e+06
