   0,           256,             1,           256
   1,             0,             0,          3072
   2,          1888,      0.111742,         16896
   3,          3456,     0.0613636,         56320
   4,         11396,     0.0899306,        126720
   5,         12934,     0.0637922,        202752
   6,         15216,     0.0643263,        236544
   7,         10380,     0.0511955,        202752
   8,          7440,     0.0587121,        126720
   9,          1766,     0.0313565,         56320
  10,           748,     0.0442708,         16896
  11,             0,             0,          3072
  12,            56,       0.21875,           256


0,"Kernel Runtime",0.000227744,s,65480
1,"Total Runtime",0.00165755,s,65480
