   0,           256,             1,           256
   1,             0,             0,          3840
   2,             0,             0,         26880
   3,           530,    0.00455014,        116480
   4,          3140,    0.00898581,        349440
   5,          5914,    0.00769283,        768768
   6,         10906,     0.0085118,   1.28128e+06
   7,         12476,    0.00757333,   1.64736e+06
   8,         12936,    0.00785256,   1.64736e+06
   9,          9524,    0.00743319,   1.28128e+06
  10,          6190,    0.00805184,        768768
  11,          2518,    0.00720582,        349440
  12,           954,    0.00819025,        116480
  13,           124,     0.0046131,         26880
  14,            68,     0.0177083,          3840
  15,             0,             0,           256


0,"Kernel Runtime",0.000260416,s,65536
1,"Total Runtime",0.00757014,s,65536
