   0,         65536,             1,         65536
   1,             0,             0,   1.50733e+06
   2,             0,             0,   1.65806e+07
   3,        678364,    0.00584473,   1.16064e+08
   4,       5702460,    0.00982638,   5.80321e+08
   5,      17328540,    0.00785796,   2.20522e+09
   6,      55510426,    0.00839076,   6.61566e+09
   7,     127605940,    0.00794231,   1.60666e+10
   8,     258358564,    0.00804023,   3.21332e+10
   9,     422948992,    0.00789742,   5.35554e+10
  10,     590671990,    0.00787799,   7.49775e+10
  11,     691663380,    0.00780572,   8.86098e+10
  12,     689222528,    0.00777818,   8.86098e+10
  13,     579149230,    0.00772431,   7.49775e+10
  14,     413585248,    0.00772257,   5.35554e+10
  15,     245700808,    0.00764632,   3.21332e+10
  16,     124409738,    0.00774337,   1.60666e+10
  17,      49689402,    0.00751087,   6.61566e+09
  18,      17455634,    0.00791559,   2.20522e+09
  19,       4119080,    0.00709793,   5.80321e+08
  20,        985712,    0.00849281,   1.16064e+08
  21,         87974,    0.00530584,   1.65806e+07
  22,         27750,     0.0184101,   1.50733e+06
  23,             0,             0,         65536


0,"Kernel Runtime",0.671341,s
1,"Total Runtime",0.672174,s

"Total",4.29497e+09

