   0,           256,             1,           256
   1,             0,             0,          3072
   2,           712,     0.0421402,         16896
   3,          4178,     0.0741832,         56320
   4,          8628,     0.0680871,        126720
   5,         12672,        0.0625,        202752
   6,         14480,     0.0612148,        236544
   7,         12102,     0.0596887,        202752
   8,          7968,     0.0628788,        126720
   9,          3744,     0.0664773,         56320
  10,           600,     0.0355114,         16896
  11,             0,             0,          3072
  12,           196,      0.765625,           256


0,"Kernel Runtime",0.000230464,s,65340
1,"Total Runtime",0.00194766,s,65340
