   0,           256,             1,           256
   1,             0,             0,          3840
   2,             0,             0,         26880
   3,          1072,     0.0092033,        116480
   4,          2594,    0.00742331,        349440
   5,          5568,    0.00724276,        768768
   6,         10110,    0.00789055,   1.28128e+06
   7,         13268,     0.0080541,   1.64736e+06
   8,         12878,    0.00781736,   1.64736e+06
   9,          9856,    0.00769231,   1.28128e+06
  10,          5952,    0.00774226,        768768
  11,          2800,    0.00801282,        349440
  12,           996,    0.00855082,        116480
  13,           186,    0.00691964,         26880
  14,             0,             0,          3840
  15,             0,             0,           256


0,"Kernel Runtime",0.000246528,s,65536
1,"Total Runtime",0.00479239,s,65536
