   0,           512,             1,           512
   1,             0,             0,          7168
   2,          3754,     0.0805718,         46592
   3,          6170,     0.0331065,        186368
   4,         20340,     0.0396869,        512512
   5,         40472,      0.039484,   1.02502e+06
   6,         55260,     0.0359406,   1.53754e+06
   7,         53756,     0.0305921,   1.75718e+06
   8,         42920,     0.0279148,   1.53754e+06
   9,         24188,     0.0235975,   1.02502e+06
  10,         10644,     0.0207683,        512512
  11,          3748,     0.0201107,        186368
  12,           380,    0.00815591,         46592
  13,             0,             0,          7168
  14,             0,             0,           512


0,"Kernel Runtime",0.00417814,s,262144
1,"Total Runtime",0.0123627,s,262144
