   0,           512,             1,           512
   1,             0,             0,          8192
   2,             0,             0,         61440
   3,          2714,    0.00946568,        286720
   4,          9028,    0.00968836,        931840
   5,         21172,    0.00946693,   2.23642e+06
   6,         36170,    0.00882174,    4.1001e+06
   7,         48066,     0.0082062,   5.85728e+06
   8,         50754,    0.00770232,   6.58944e+06
   9,         42814,    0.00730954,   5.85728e+06
  10,         28658,    0.00698959,    4.1001e+06
  11,         14280,    0.00638522,   2.23642e+06
  12,          5784,    0.00620707,        931840
  13,          1954,    0.00681501,        286720
  14,           238,     0.0038737,         61440
  15,             0,             0,          8192
  16,             0,             0,           512


0,"Kernel Runtime",0.00441146,s,262144
1,"Total Runtime",0.00523587,s,262144
