   0,           512,             1,           512
   1,             0,             0,          8192
   2,             0,             0,         61440
   3,          2184,    0.00761719,        286720
   4,         12224,     0.0131181,        931840
   5,         21604,     0.0096601,   2.23642e+06
   6,         39416,    0.00961343,    4.1001e+06
   7,         48136,    0.00821815,   5.85728e+06
   8,         52388,     0.0079503,   6.58944e+06
   9,         39966,     0.0068233,   5.85728e+06
  10,         27626,    0.00673789,    4.1001e+06
  11,         11896,    0.00531923,   2.23642e+06
  12,          5002,    0.00536787,        931840
  13,           788,    0.00274833,        286720
  14,           402,    0.00654297,         61440
  15,             0,             0,          8192
  16,             0,             0,           512


0,"Kernel Runtime",0.00436384,s,262144
1,"Total Runtime",0.00516207,s,262144
