   0,           256,             1,           256
   1,             0,             0,          3840
   2,             0,             0,         26880
   3,           532,    0.00456731,        116480
   4,          2940,    0.00841346,        349440
   5,          5968,    0.00776307,        768768
   6,         10482,    0.00818088,   1.28128e+06
   7,         12692,    0.00770445,   1.64736e+06
   8,         12858,    0.00780522,   1.64736e+06
   9,          9908,    0.00773289,   1.28128e+06
  10,          6114,    0.00795298,        768768
  11,          2664,    0.00762363,        349440
  12,           888,    0.00762363,        116480
  13,           122,    0.00453869,         26880
  14,           112,     0.0291667,          3840
  15,             0,             0,           256


0,"Kernel Runtime",0.000245536,s,65536
1,"Total Runtime",0.00921039,s,65536
