   0,          8192,             1,          8192
   1,             0,             0,        163840
   2,             0,             0,   1.55648e+06
   3,         65314,    0.00699377,   9.33888e+06
   4,        343476,    0.00865392,   3.96902e+07
   5,       1086648,    0.00855569,   1.27009e+08
   6,       2594936,    0.00817246,   3.17522e+08
   7,       5085456,    0.00800804,   6.35044e+08
   8,       8188874,    0.00793537,   1.03195e+09
   9,      10819818,    0.00786365,   1.37593e+09
  10,      11780690,    0.00778363,   1.51352e+09
  11,      10615338,    0.00771504,   1.37593e+09
  12,       7926414,    0.00768103,   1.03195e+09
  13,       4857066,    0.00764839,   6.35044e+08
  14,       2394454,    0.00754107,   3.17522e+08
  15,        949680,    0.00747728,   1.27009e+08
  16,        306980,     0.0077344,   3.96902e+07
  17,         74774,    0.00800674,   9.33888e+06
  18,         10754,    0.00690918,   1.55648e+06
  19,             0,             0,        163840
  20,             0,             0,          8192


0,"Kernel Runtime",0.0762138,s,6.71089e+07
1,"Total Runtime",0.0833392,s,6.71089e+07
