   0,       1048576,             1,   1.04858e+06
   1,             0,             0,    2.7263e+07
   2,      10415354,     0.0305626,   3.40787e+08
   3,      53369756,     0.0195759,    2.7263e+09
   4,     311154932,     0.0198489,   1.56762e+10
   5,    1400201852,        0.0203,   6.89753e+10
   6,    4703735588,     0.0194841,   2.41414e+11
   7,   12904850912,     0.0187094,   6.89753e+11
   8,   29635709598,     0.0180908,   1.63816e+12
   9,   57392488570,     0.0175173,   3.27633e+12
  10,   94502304466,      0.016967,   5.56976e+12
  11,  133196837710,     0.0164411,   8.10147e+12
  12,  161416353354,     0.0159395,   1.01268e+13
  13,  168625240020,      0.015462,   1.09058e+13
  14,  151973912170,     0.0150071,   1.01268e+13
  15,  118058295996,     0.0145725,   8.10147e+12
  16,   78852457926,     0.0141573,   5.56976e+12
  17,   45082150198,       0.01376,   3.27633e+12
  18,   21906739656,     0.0133727,   1.63816e+12
  19,    8964229604,     0.0129963,   6.89753e+11
  20,    3055533814,     0.0126568,   2.41414e+11
  21,     849414618,     0.0123148,   6.89753e+10
  22,     186325454,     0.0118859,   1.56762e+10
  23,      32658140,     0.0119789,    2.7263e+09
  24,       4084312,     0.0119849,   3.40787e+08
  25,             0,             0,    2.7263e+07
  26,             0,             0,   1.04858e+06


0,"Kernel Runtime",51.6859,s,1.09312e+12
1,"Total Runtime",51.8213,s,1.09312e+12
