   0,       1048576,             1,   1.04858e+06
   1,             0,             0,    2.7263e+07
   2,             0,             0,   3.40787e+08
   3,      50409950,     0.0184903,    2.7263e+09
   4,     285970096,     0.0182423,   1.56762e+10
   5,    1160351854,     0.0168227,   6.89753e+10
   6,    3993126230,     0.0165406,   2.41414e+11
   7,   11325083464,      0.016419,   6.89753e+11
   8,   26550084930,     0.0162072,   1.63816e+12
   9,   52404484408,     0.0159949,   3.27633e+12
  10,   88108293890,     0.0158191,   5.56976e+12
  11,  126916357862,     0.0156659,   8.10147e+12
  12,  157225501310,     0.0155256,   1.01268e+13
  13,  167939196584,      0.015399,   1.09058e+13
  14,  154808252270,     0.0152869,   1.01268e+13
  15,  123044359388,     0.0151879,   8.10147e+12
  16,   84105631556,     0.0151004,   5.56976e+12
  17,   49220701538,     0.0150231,   3.27633e+12
  18,   24498402110,     0.0149548,   1.63816e+12
  19,   10274610316,     0.0148961,   6.89753e+11
  20,    3584730408,     0.0148489,   2.41414e+11
  21,    1021173244,     0.0148049,   6.89753e+10
  22,     231098380,      0.014742,   1.56762e+10
  23,      40112126,      0.014713,    2.7263e+09
  24,       5118468,     0.0150195,   3.40787e+08
  25,        407282,      0.014939,    2.7263e+07
  26,             0,             0,   1.04858e+06


0,"Kernel Runtime",52.1776,s,1.08679e+12
1,"Total Runtime",52.9927,s,1.08679e+12
