   0,          1024,             1,          1024
   1,             0,             0,         15360
   2,          9040,     0.0840774,        107520
   3,         16016,      0.034375,        465920
   4,         57794,     0.0413476,   1.39776e+06
   5,        124120,     0.0403633,   3.07507e+06
   6,        190238,     0.0371187,   5.12512e+06
   7,        211874,     0.0321536,   6.58944e+06
   8,        196750,     0.0298584,   6.58944e+06
   9,        132004,     0.0257563,   5.12512e+06
  10,         72566,     0.0235981,   3.07507e+06
  11,         28858,     0.0206459,   1.39776e+06
  12,          7596,     0.0163032,        465920
  13,           464,    0.00431548,        107520
  14,           232,     0.0151042,         15360
  15,             0,             0,          1024


0,"Kernel Runtime",0.00878301,s,1.04858e+06
1,"Total Runtime",0.0173201,s,1.04858e+06
