   0,           256,             1,           256
   1,             0,             0,          3328
   2,             0,             0,         19968
   3,          2578,     0.0352109,         73216
   4,          6512,     0.0355769,        183040
   5,         10192,     0.0309343,        329472
   6,         13324,     0.0303303,        439296
   7,         13730,     0.0312546,        439296
   8,         10338,     0.0313775,        329472
   9,          5646,     0.0308457,        183040
  10,          2228,     0.0304305,         73216
  11,           620,     0.0310497,         19968
  12,           112,     0.0336538,          3328
  13,             0,             0,           256


0,"Kernel Runtime",0.0002416,s,65536
1,"Total Runtime",0.00722525,s,65536
