   0,           512,             1,           512
   1,             0,             0,          6144
   2,          6366,      0.188388,         33792
   3,         18130,      0.160955,        112640
   4,         35784,      0.141193,        253440
   5,         53608,      0.132201,        405504
   6,         59220,      0.125178,        473088
   7,         46500,      0.114672,        405504
   8,         26680,      0.105271,        253440
   9,         11584,      0.102841,        112640
  10,          3556,      0.105232,         33792
  11,             0,             0,          6144
  12,           204,      0.398438,           512


0,"Kernel Runtime",0.00405011,s,261940
1,"Total Runtime",0.00655262,s,261940
