   0,         32768,             1,         32768
   1,             0,             0,        720896
   2,             0,             0,   7.56941e+06
   3,        571202,     0.0113193,   5.04627e+07
   4,       2624456,      0.010949,   2.39698e+08
   5,       8788604,     0.0101848,   8.62913e+08
   6,      23825140,    0.00974476,   2.44492e+09
   7,      51978946,    0.00930125,   5.58839e+09
   8,      93067750,    0.00888202,   1.04782e+10
   9,     138558892,    0.00850083,   1.62995e+10
  10,     172379416,    0.00813521,   2.11893e+10
  11,     179821356,    0.00777922,   2.31156e+10
  12,     157540778,    0.00743492,   2.11893e+10
  13,     115698500,     0.0070983,   1.62995e+10
  14,      70953776,    0.00677155,   1.04782e+10
  15,      36139794,    0.00646695,   5.58839e+09
  16,      15082158,    0.00616878,   2.44492e+09
  17,       5044020,    0.00584534,   8.62913e+08
  18,       1333632,     0.0055638,   2.39698e+08
  19,        262756,    0.00520693,   5.04627e+07
  20,         31070,    0.00410468,   7.56941e+06
  21,          6810,    0.00944658,        720896
  22,             0,             0,         32768


0,"Kernel Runtime",0.211949,s,1.07374e+09
1,"Total Runtime",0.212833,s,1.07374e+09
