   0,          1024,             1,          1024
   1,             0,             0,         17408
   2,             0,             0,        139264
   3,          7284,     0.0104607,        696320
   4,         26314,     0.0107972,   2.43712e+06
   5,         65598,     0.0103524,   6.33651e+06
   6,        120302,    0.00949276,    1.2673e+07
   7,        172640,    0.00866895,   1.99148e+07
   8,        200140,    0.00803987,   2.48934e+07
   9,        185924,    0.00746879,   2.48934e+07
  10,        137094,    0.00688404,   1.99148e+07
  11,         80144,    0.00632398,    1.2673e+07
  12,         36500,    0.00576027,   6.33651e+06
  13,         11782,    0.00483439,   2.43712e+06
  14,          2916,    0.00418773,        696320
  15,           914,    0.00656307,        139264
  16,             0,             0,         17408
  17,             0,             0,          1024


0,"Kernel Runtime",0.00924509,s,1.04858e+06
1,"Total Runtime",0.0190418,s,1.04858e+06
