   0,          1024,             1,          1024
   1,             0,             0,         17408
   2,          2148,     0.0154239,        139264
   3,          4292,    0.00616383,        696320
   4,         18672,     0.0076615,   2.43712e+06
   5,         57574,    0.00908607,   6.33651e+06
   6,        110956,    0.00875529,    1.2673e+07
   7,        161718,    0.00812051,   1.99148e+07
   8,        196698,     0.0079016,   2.48934e+07
   9,        187236,     0.0075215,   2.48934e+07
  10,        148156,    0.00743951,   1.99148e+07
  11,         92940,    0.00733369,    1.2673e+07
  12,         45268,    0.00714399,   6.33651e+06
  13,         15774,    0.00647239,   2.43712e+06
  14,          4894,    0.00702838,        696320
  15,          1226,    0.00880342,        139264
  16,             0,             0,         17408
  17,             0,             0,          1024


0,"Kernel Runtime",0.00934224,s,1.04858e+06
1,"Total Runtime",0.0184886,s,1.04858e+06
