   0,           512,             1,           512
   1,             0,             0,          8192
   2,          3706,      0.060319,         61440
   3,          2284,    0.00796596,        286720
   4,         14274,     0.0153181,        931840
   5,         12708,    0.00568231,   2.23642e+06
   6,         35666,    0.00869882,    4.1001e+06
   7,         32426,    0.00553602,   5.85728e+06
   8,         53694,    0.00814849,   6.58944e+06
   9,         34654,     0.0059164,   5.85728e+06
  10,         38966,    0.00950368,    4.1001e+06
  11,         15254,    0.00682073,   2.23642e+06
  12,         13584,     0.0145776,        931840
  13,          2496,    0.00870536,        286720
  14,          1920,       0.03125,         61440
  15,             0,             0,          8192
  16,             0,             0,           512


0,"Kernel Runtime",0.00401216,s,262144
1,"Total Runtime",0.00484798,s,262144
