   0,           512,             1,           512
   1,             0,             0,          8192
   2,          1540,     0.0250651,         61440
   3,          2846,    0.00992606,        286720
   4,          8122,    0.00871609,        931840
   5,         20162,    0.00901532,   2.23642e+06
   6,         36864,    0.00899101,    4.1001e+06
   7,         50556,    0.00863131,   5.85728e+06
   8,         52886,    0.00802587,   6.58944e+06
   9,         41060,    0.00701008,   5.85728e+06
  10,         27470,    0.00669984,    4.1001e+06
  11,         13336,    0.00596311,   2.23642e+06
  12,          5160,    0.00553743,        931840
  13,          1544,    0.00538504,        286720
  14,            86,    0.00139974,         61440
  15,             0,             0,          8192
  16,             0,             0,           512


0,"Kernel Runtime",0.00437795,s,262144
1,"Total Runtime",0.0112914,s,262144
