   0,      16777216,             1,   1.67772e+07,            0,            0
   1,             0,             0,  5.033165e+08,            0,            0
   2,             0,             0,  7.298089e+09,            0,            0
   3,    1149070602,    0.01686944,   6.81155e+10, 5.516513e-07, 3.270228e-05
   4,    7730765846,    0.01681407,  4.597796e+11, 9.200756e-07, 5.472358e-05
   5,   37885994903,    0.01584622,  2.390854e+12, 6.556946e-08, 4.137844e-06
   6,  157223723296,    0.01578252,  9.961891e+12, 3.673521e-07, 2.327535e-05
   7,  540172624354,     0.0158153,  3.415506e+13, 1.776047e-08, 1.122994e-06
   8, 1548959569276,     0.0157742,  9.819579e+13, 2.123528e-07, 1.346222e-05
   9, 3775180671152,    0.01572768,  2.400341e+14, 7.553409e-09, 4.802623e-07
  10, 7912923582672,    0.01569801,  5.040717e+14, 1.095599e-07, 6.979175e-06
  11,14366814248760,    0.01567584,   9.16494e+14, 1.403295e-08, 8.951966e-07
  12,22718772599839,    0.01565607,  1.451116e+15, 8.394911e-08, 5.362108e-06
  13,31423254713430,     0.0156394,  2.009237e+15, 4.677688e-09, 2.990964e-07
  14,38125028766890,    0.01562637,  2.439788e+15, 5.619818e-08, 3.596355e-06
  15,40640451001793,    0.01561629,   2.60244e+15, 1.506989e-08, 9.650119e-07
  16,38080910915779,    0.01560829,  2.439788e+15,  5.66235e-08, 3.627797e-06
  17,31348069945309,    0.01560198,  2.009237e+15, 2.084803e-08, 1.336241e-06
  18,22633393697584,    0.01559724,  1.451116e+15, 8.006288e-08, 5.133118e-06
  19,14291709802435,    0.01559389,   9.16494e+14, 7.131727e-09, 4.573412e-07
  20, 7859261179905,    0.01559155,  5.040717e+14, 1.047233e-07, 6.716714e-06
  21, 3742063508084,    0.01558971,  2.400341e+14, 3.293481e-08, 2.112595e-06
  22, 1530693819570,    0.01558818,  9.819579e+13,  2.64377e-07,  1.69598e-05
  23,  532398524399,    0.01558769,  3.415506e+13, 3.819121e-08, 2.450082e-06
  24,  155296678150,    0.01558908,  9.961891e+12, 4.065525e-07,    2.608e-05
  25,   37269732147,    0.01558846,  2.390854e+12, 6.099954e-08, 3.913106e-06
  26,    7160336811,    0.01557341,  4.597796e+11, 5.086633e-07, 3.266122e-05
  27,    1060830878,      0.015574,   6.81155e+10, 2.316066e-07, 1.487158e-05
  28,     115653924,    0.01584715,  7.298089e+09, 1.581236e-07, 9.978144e-06
  29,       7975640,    0.01584617,  5.033165e+08, 8.225441e-07, 5.190537e-05
  30,             0,             0,  1.677722e+07,            0,            0


0,"Kernel Runtime",18.74857,s
1,"Total Runtime",18.74931,s

"Total",2.81475e+14
"MaxAbsErr",9.200756e-07
"MaxRelErr",5.472358e-05

"Device", 0, "MemClock [MHz]", 2505, "GPUClock [MHz]", 875
