   0,         55453,      0.846146,         65536,            0,            0
   1,             0,             0,       1441792,            0,            0
   2,             0,             0,  1.513882e+07,            0,            0
   3,       1492204,    0.01478521,  1.009254e+08,  0.001137097,   0.07141533
   4,       7738289,    0.01614175,  4.793958e+08, 0.0006700621,   0.03985662
   5,      27358759,    0.01585257,  1.725825e+09, 4.166297e-05,  0.002621264
   6,      75532760,    0.01544689,  4.889838e+09, 0.0002012611,   0.01286166
   7,     173987997,    0.01556693,  1.117677e+10, 0.0001144126,  0.007296095
   8,     330094749,    0.01575147,  2.095645e+10,   6.3139e-05,  0.004024584
   9,     511211047,    0.01568184,  3.259892e+10, 2.833091e-05,  0.001809876
  10,     662730279,    0.01563833,  4.237859e+10, 1.544641e-05, 0.0009887042
  11,     722075648,     0.0156188,  4.623119e+10, 9.419658e-06, 0.0006034614
  12,     663400763,    0.01565415,  4.237859e+10, 4.872788e-05,  0.003122497
  13,     508498865,    0.01559864,  3.259892e+10, 2.608706e-06, 0.0001672113
  14,     325734084,    0.01554338,  2.095645e+10, 4.637628e-05,  0.002974791
  15,     174174523,    0.01558362,  1.117677e+10, 5.704241e-06, 0.0003661749
  16,      74877400,    0.01531286,  4.889838e+09, 0.0002791737,   0.01790489
  17,      26889924,    0.01558091,  1.725825e+09, 6.003505e-05,  0.003838327
  18,       7390444,    0.01541616,  4.793958e+08, 0.0001790545,   0.01148138
  19,       1441792,    0.01428571,  1.009254e+08, 0.0008882597,   0.05853837
  20,        231896,    0.01531797,  1.513882e+07, 0.0001875972,    0.0120987
  21,         50412,    0.03496482,       1441792,    0.0133556,    0.6180511
  22,             0,             0,         65536,            0,            0


0,"Kernel Runtime",0.003213056,s
1,"Total Runtime",0.01651482,s

"Total",4.294967e+09
"MaxAbsErr",0.0133556
"MaxRelErr",0.6180511

