   0,          1024,             1,          1024
   1,             0,             0,         16384
   2,          3888,     0.0316406,        122880
   3,          3724,    0.00649414,        573440
   4,         35128,     0.0188487,   1.86368e+06
   5,         68930,     0.0154108,   4.47283e+06
   6,        148144,     0.0180659,   8.20019e+06
   7,        166416,     0.0142059,   1.17146e+07
   8,        222586,     0.0168896,   1.31789e+07
   9,        160484,     0.0136995,   1.17146e+07
  10,        138004,     0.0168294,   8.20019e+06
  11,         62460,     0.0139643,   4.47283e+06
  12,         30800,     0.0165264,   1.86368e+06
  13,          3106,    0.00541643,        573440
  14,          3120,     0.0253906,        122880
  15,             0,             0,         16384
  16,           762,      0.744141,          1024


0,"Kernel Runtime",0.00912698,s,1.04781e+06
1,"Total Runtime",0.016724,s,1.04781e+06
