   0,          1024,             1,          1024
   1,             0,             0,         16384
   2,          1532,     0.0124674,        122880
   3,          8778,     0.0153076,        573440
   4,         43960,     0.0235877,   1.86368e+06
   5,         78142,     0.0174704,   4.47283e+06
   6,        147108,     0.0179396,   8.20019e+06
   7,        187778,     0.0160295,   1.17146e+07
   8,        209744,     0.0159152,   1.31789e+07
   9,        167152,     0.0142687,   1.17146e+07
  10,        116436,     0.0141992,   8.20019e+06
  11,         53746,     0.0120161,   4.47283e+06
  12,         26454,     0.0141945,   1.86368e+06
  13,          4930,    0.00859724,        573440
  14,          1792,     0.0145833,        122880
  15,             0,             0,         16384
  16,             0,             0,          1024


0,"Kernel Runtime",0.00905286,s,1.04858e+06
1,"Total Runtime",0.0108008,s,1.04858e+06
