   0,           256,             1,           256
   1,             0,             0,          3840
   2,             0,             0,         26880
   3,          1088,    0.00934066,        116480
   4,          2836,    0.00811584,        349440
   5,          6228,    0.00810127,        768768
   6,         10790,    0.00842127,   1.28128e+06
   7,         13270,    0.00805531,   1.64736e+06
   8,         12508,    0.00759275,   1.64736e+06
   9,          9416,     0.0073489,   1.28128e+06
  10,          5442,    0.00707886,        768768
  11,          2582,    0.00738897,        349440
  12,           954,    0.00819025,        116480
  13,           166,     0.0061756,         26880
  14,             0,             0,          3840
  15,             0,             0,           256


0,"Kernel Runtime",0.000249792,s,65536
1,"Total Runtime",0.0094648,s,65536
