   0,         16384,             1,         16384
   1,             0,             0,        327680
   2,          9302,    0.00298815,   3.11296e+06
   3,        457532,     0.0244961,   1.86778e+07
   4,       1824414,     0.0229832,   7.93805e+07
   5,       5142966,     0.0202465,   2.54018e+08
   6,      12207694,     0.0192234,   6.35044e+08
   7,      23368386,      0.018399,   1.27009e+09
   8,      35950024,     0.0174186,   2.06389e+09
   9,      45284456,      0.016456,   2.75186e+09
  10,      47091464,     0.0155569,   3.02704e+09
  11,      40406516,     0.0146834,   2.75186e+09
  12,      28537036,     0.0138268,   2.06389e+09
  13,      16498632,     0.0129902,   1.27009e+09
  14,       7717336,     0.0121524,   6.35044e+08
  15,       2872706,     0.0113091,   2.54018e+08
  16,        836422,     0.0105369,   7.93805e+07
  17,        184302,    0.00986746,   1.86778e+07
  18,         27670,    0.00888865,   3.11296e+06
  19,          2214,    0.00675659,        327680
  20,             0,             0,         16384


0,"Kernel Runtime",0.0981324,s,2.68435e+08
1,"Total Runtime",0.108155,s,2.68435e+08
