   0,          1024,             1,          1024
   1,             0,             0,         16384
   2,          2608,      0.021224,        122880
   3,         10166,     0.0177281,        573440
   4,         32932,     0.0176704,   1.86368e+06
   5,         83498,     0.0186678,   4.47283e+06
   6,        143458,     0.0174945,   8.20019e+06
   7,        188820,     0.0161184,   1.17146e+07
   8,        204604,     0.0155251,   1.31789e+07
   9,        173724,     0.0148298,   1.17146e+07
  10,        115694,     0.0141087,   8.20019e+06
  11,         59934,     0.0133996,   4.47283e+06
  12,         22752,     0.0122081,   1.86368e+06
  13,          6794,     0.0118478,        573440
  14,          2568,     0.0208984,        122880
  15,             0,             0,         16384
  16,             0,             0,          1024


0,"Kernel Runtime",0.00907264,s,1.04858e+06
1,"Total Runtime",0.0179799,s,1.04858e+06
