   0,         65536,             1,         65536
   1,             0,             0,   1.37626e+06
   2,        789646,     0.0573764,   1.37626e+07
   3,       2548028,     0.0292329,   8.71629e+07
   4,      17479550,     0.0445642,   3.92233e+08
   5,      48052260,     0.0360322,   1.33359e+09
   6,     134033128,     0.0376895,   3.55625e+09
   7,     263651516,     0.0345975,   7.62053e+09
   8,     455128544,      0.034128,   1.33359e+10
   9,     628203118,     0.0326119,    1.9263e+10
  10,     732257782,     0.0316781,   2.31156e+10
  11,     704767970,     0.0304889,   2.31156e+10
  12,     572007718,     0.0296946,    1.9263e+10
  13,     379324078,     0.0284438,   1.33359e+10
  14,     215132088,     0.0282306,   7.62053e+09
  15,      93105080,     0.0261807,   3.55625e+09
  16,      36590248,     0.0274374,   1.33359e+09
  17,       8852944,     0.0225706,   3.92233e+08
  18,       2714370,     0.0311414,   8.71629e+07
  19,        263692,     0.0191601,   1.37626e+07
  20,             0,             0,   1.37626e+06
  21,             0,             0,         65536


0,"Kernel Runtime",0.601406,s
1,"Total Runtime",0.602283,s

"Total",4.29497e+09

