   0,          1024,             1,          1024
   1,             0,             0,         15360
   2,           460,    0.00427827,        107520
   3,         16446,     0.0352979,        465920
   4,         48576,     0.0347527,   1.39776e+06
   5,         95922,     0.0311934,   3.07507e+06
   6,        158460,     0.0309183,   5.12512e+06
   7,        206534,     0.0313432,   6.58944e+06
   8,        205900,      0.031247,   6.58944e+06
   9,        158860,     0.0309963,   5.12512e+06
  10,         94922,     0.0308682,   3.07507e+06
  11,         43096,     0.0308322,   1.39776e+06
  12,         14490,     0.0310998,        465920
  13,          3428,     0.0318824,        107520
  14,           458,     0.0298177,         15360
  15,             0,             0,          1024


0,"Kernel Runtime",0.00906138,s,1.04858e+06
1,"Total Runtime",0.0139175,s,1.04858e+06
