   0,      16777216,             1,   1.67772e+07,4.940656e-324,            0
   1,             0,             0,  5.704253e+08,1.169659e-312,2.354321e-310
   2,             0,             0,  9.412018e+09,6.952927e-310,1.196425e-316
   3,     259603426,   0.002585824,  1.003949e+11,         -nan,1.196425e-316
   4,    1036895576,   0.001332668,  7.780602e+11,6.831544e-319,2.101985e-317
   5,    4604603945,  0.0009863427,  4.668361e+12,            0,6.952927e-310
   6,   21776248015,   0.000965099,  2.256374e+13, 7.90505e-323,1.196425e-316
   7,   87560886188,  0.0009701502,  9.025498e+13,2.025669e-322,2.354321e-310
   8,  296470130626,   0.000973276,  3.046106e+14,6.952927e-310,1.196644e-316
   9,  858752481880,  0.0009758706,  8.799861e+14,         -nan,2.354321e-310
  10, 2149523003833,  0.0009770714,  2.199965e+15,7.220831e-315,            0
  11, 4690011082792,  0.0009771011,  4.799924e+15,            0,            0
  12, 8986252542581,  0.0009767821,  9.199854e+15,1.203804e-316,1.201372e-316
  13,15203984443787,   0.000976556,  1.556898e+16,1.203808e-316,            0
  14,22804203882550,  0.0009764801,  2.335348e+16,            0,1.201372e-316
  15,30406136037837,  0.0009764971,  3.113797e+16,1.203809e-316,2.354321e-310
  16,36109094224375,   0.000976546,  3.697634e+16,6.952927e-310,4.935716e-321
  17,38234589761634,  0.0009765826,  3.915142e+16,         -nan,6.952927e-310
  18,36110782491084,  0.0009765917,  3.697634e+16,            0,1.189207e-316
  19,30408834824787,  0.0009765838,  3.113797e+16,            0,2.354321e-310
  20,22806169283576,  0.0009765642,  2.335348e+16, 1.58101e-322,4.935716e-321
  21,15203425808505,  0.0009765201,  1.556898e+16,2.075076e-322,1.169647e-312
  22, 8983117983299,  0.0009764413,  9.199854e+15,6.952927e-310,6.952927e-310
  23, 4686610148213,  0.0009763926,  4.799924e+15,         -nan,1.203647e-316
  24, 2148324188073,  0.0009765265,  2.199965e+15,7.220831e-315,6.952927e-310
  25,  859814573857,  0.0009770775,  8.799861e+14,4.342886e-318,2.254361e-314
  26,  298044949130,  0.0009784459,  3.046106e+14,            0,            0
  27,   88453458071,  0.0009800396,  9.025498e+13,2.354321e-310,2.082971e-317
  28,   21990710454,  0.0009746038,  2.256374e+13,1.592542e-314,1.387073e-316
  29,    4403712931,  0.0009433103,  4.668361e+12, 1.16966e-312,2.354317e-310
  30,     669343641,  0.0008602723,  7.780602e+11,            0,4.045029e-313
  31,      62628760,  0.0006238244,  1.003949e+11,2.354321e-310,1.189207e-316
  32,             0,             0,  9.412018e+09,            0,2.101985e-317
  33,             0,             0,  5.704253e+08,7.220831e-315,6.952927e-310
  34,             0,             0,  1.677722e+07,            0,1.201371e-316


0,"Kernel Runtime",664.9496,s
1,"Total Runtime",678.4227,s

"Total",2.81475e+14
"MaxAbsErr",6.952927e-310
"MaxRelErr",6.952927e-310

