   0,          2048,             1,          2048
   1,             0,             0,         32768
   2,          5482,     0.0223063,        245760
   3,         40138,     0.0349976,   1.14688e+06
   4,        132812,     0.0356317,   3.72736e+06
   5,        300494,      0.033591,   8.94566e+06
   6,        530950,     0.0323742,   1.64004e+07
   7,        741228,      0.031637,   2.34291e+07
   8,        818510,     0.0310539,   2.63578e+07
   9,        714192,     0.0304831,   2.34291e+07
  10,        495116,     0.0301893,   1.64004e+07
  11,        265006,      0.029624,   8.94566e+06
  12,        105384,     0.0282731,   3.72736e+06
  13,         33206,     0.0289533,   1.14688e+06
  14,          9738,      0.039624,        245760
  15,             0,             0,         32768
  16,             0,             0,          2048


0,"Kernel Runtime",0.017886,s,4.1943e+06
1,"Total Runtime",0.0270849,s,4.1943e+06
