   0,         16384,             1,         16384
   1,             0,             0,        344064
   2,             0,             0,   3.44064e+06
   3,        154556,    0.00709274,   2.17907e+07
   4,       1127998,     0.0115033,   9.80582e+07
   5,       2962690,    0.00888635,   3.33398e+08
   6,       8169498,     0.0091889,   8.89061e+08
   7,      16281132,    0.00854594,   1.90513e+09
   8,      28121816,    0.00843491,   3.33398e+09
   9,      39033922,    0.00810547,   4.81575e+09
  10,      45680672,    0.00790474,    5.7789e+09
  11,      44180802,    0.00764519,    5.7789e+09
  12,      35956014,    0.00746634,   4.81575e+09
  13,      23998480,    0.00719815,   3.33398e+09
  14,      13633086,    0.00715598,   1.90513e+09
  15,       6015860,    0.00676653,   8.89061e+08
  16,       2337520,     0.0070112,   3.33398e+08
  17,        584550,    0.00596125,   9.80582e+07
  18,        158828,    0.00728879,   2.17907e+07
  19,         17318,    0.00503337,   3.44064e+06
  20,          4330,     0.0125849,        344064
  21,             0,             0,         16384


0,"Kernel Runtime",0.100836,s,2.68435e+08
1,"Total Runtime",0.10432,s,2.68435e+08
