   0,          4096,             1,          4096
   1,             0,             0,         77824
   2,         36476,     0.0520776,        700416
   3,         55242,     0.0139183,   3.96902e+06
   4,        219044,     0.0137971,   1.58761e+07
   5,        462934,    0.00971973,   4.76283e+07
   6,       1078530,    0.00970489,   1.11133e+08
   7,       1973720,     0.0095631,   2.06389e+08
   8,       2857902,    0.00923143,   3.09584e+08
   9,       3211348,    0.00848709,    3.7838e+08
  10,       2870336,    0.00758585,    3.7838e+08
  11,       2019998,    0.00652488,   3.09584e+08
  12,       1162092,    0.00563058,   2.06389e+08
  13,        535852,    0.00482173,   1.11133e+08
  14,        196390,    0.00412339,   4.76283e+07
  15,         73784,    0.00464749,   1.58761e+07
  16,         13040,    0.00328544,   3.96902e+06
  17,          6432,    0.00918311,        700416
  18,             0,             0,         77824
  19,             0,             0,          4096


0,"Kernel Runtime",0.0371163,s,1.67772e+07
1,"Total Runtime",0.0397147,s,1.67772e+07
