   0,          4096,             1,          4096
   1,             0,             0,         77824
   2,             0,             0,        700416
   3,         44270,     0.0111539,   3.96902e+06
   4,        178738,     0.0112583,   1.58761e+07
   5,        505870,     0.0106212,   4.76283e+07
   6,       1094924,     0.0098524,   1.11133e+08
   7,       1887976,    0.00914765,   2.06389e+08
   8,       2662258,    0.00859947,   3.09584e+08
   9,       3054308,    0.00807206,    3.7838e+08
  10,       2844522,    0.00751763,    3.7838e+08
  11,       2157368,    0.00696861,   3.09584e+08
  12,       1331084,    0.00644939,   2.06389e+08
  13,        661068,    0.00594846,   1.11133e+08
  14,        255452,    0.00536345,   4.76283e+07
  15,         73660,    0.00463968,   1.58761e+07
  16,         17822,    0.00449027,   3.96902e+06
  17,          3800,    0.00542535,        700416
  18,             0,             0,         77824
  19,             0,             0,          4096


0,"Kernel Runtime",0.0384593,s,1.67772e+07
1,"Total Runtime",0.0534464,s,1.67772e+07
