   0,           512,             1,           512
   1,             0,             0,          8192
   2,             0,             0,         61440
   3,          2648,    0.00923549,        286720
   4,          7730,    0.00829542,        931840
   5,         18706,    0.00836428,   2.23642e+06
   6,         34722,    0.00846858,    4.1001e+06
   7,         47204,    0.00805903,   5.85728e+06
   8,         50464,    0.00765831,   6.58944e+06
   9,         43988,    0.00750997,   5.85728e+06
  10,         30392,    0.00741251,    4.1001e+06
  11,         16528,     0.0073904,   2.23642e+06
  12,          6912,    0.00741758,        931840
  13,          1996,     0.0069615,        286720
  14,           342,    0.00556641,         61440
  15,             0,             0,          8192
  16,             0,             0,           512


0,"Kernel Runtime",0.00439341,s,262144
1,"Total Runtime",0.0117739,s,262144
