   0,           512,             1,           512
   1,             0,             0,          8192
   2,          2004,     0.0326172,         61440
   3,          1626,    0.00567104,        286720
   4,          7402,    0.00794342,        931840
   5,         17108,    0.00764974,   2.23642e+06
   6,         38000,    0.00926808,    4.1001e+06
   7,         46596,    0.00795523,   5.85728e+06
   8,         52866,    0.00802284,   6.58944e+06
   9,         42568,    0.00726754,   5.85728e+06
  10,         32010,    0.00780713,    4.1001e+06
  11,         13698,    0.00612498,   2.23642e+06
  12,          5328,    0.00571772,        931840
  13,          1026,     0.0035784,        286720
  14,          1148,     0.0186849,         61440
  15,             0,             0,          8192
  16,           252,      0.492188,           512


0,"Kernel Runtime",0.00435133,s,261892
1,"Total Runtime",0.00814429,s,261892
