   0,          2048,             1,          2048
   1,             0,             0,         36864
   2,             0,             0,        313344
   3,          9798,    0.00586297,   1.67117e+06
   4,         56798,     0.0090632,   6.26688e+06
   5,        158064,     0.0090079,   1.75473e+07
   6,        312578,    0.00822161,   3.80191e+07
   7,        517364,    0.00793801,   6.51756e+07
   8,        709110,    0.00791273,   8.96164e+07
   9,        775922,    0.00779243,   9.95738e+07
  10,        686990,     0.0076659,   8.96164e+07
  11,        490558,    0.00752672,   6.51756e+07
  12,        284210,    0.00747546,   3.80191e+07
  13,        131196,    0.00747672,   1.75473e+07
  14,         44966,    0.00717518,   6.26688e+06
  15,         11512,     0.0068886,   1.67117e+06
  16,          3190,     0.0101805,        313344
  17,             0,             0,         36864
  18,             0,             0,          2048


0,"Kernel Runtime",0.0188826,s,4.1943e+06
1,"Total Runtime",0.0235246,s,4.1943e+06
