   0,           256,             1,           256
   1,             0,             0,          3328
   2,          1480,     0.0741186,         19968
   3,          1690,     0.0230824,         73216
   4,          5580,     0.0304851,        183040
   5,          9014,     0.0273589,        329472
   6,         14022,     0.0319193,        439296
   7,         13534,     0.0308084,        439296
   8,         11594,     0.0351896,        329472
   9,          5476,      0.029917,        183040
  10,          2286,     0.0312227,         73216
  11,           604,     0.0302484,         19968
  12,             0,             0,          3328
  13,             0,             0,           256


0,"Kernel Runtime",0.000232672,s,65536
1,"Total Runtime",0.00106601,s,65536
