   0,           256,             1,           256
   1,             0,             0,          3584
   2,           864,     0.0370879,         23296
   3,           700,    0.00751202,         93184
   4,          4862,     0.0189732,        256256
   5,          8044,     0.0156952,        512512
   6,         14360,     0.0186792,        768768
   7,         11872,     0.0135125,        878592
   8,         12948,     0.0168425,        768768
   9,          6680,     0.0130338,        512512
  10,          3832,     0.0149538,        256256
  11,           472,    0.00506525,         93184
  12,           516,     0.0221497,         23296
  13,             0,             0,          3584
  14,           130,      0.507812,           256


0,"Kernel Runtime",0.000243328,s,65406
1,"Total Runtime",0.00815902,s,65406
