   0,      16777216,             1,   1.67772e+07,4.940656e-324,            0
   1,     402653184,             1,  4.026532e+08,1.169659e-312,2.330199e-310
   2,    4630511616,             1,  4.630512e+09,6.952847e-310,1.910789e-316
   3,   33957085184,             1,  3.395709e+10,         -nan,1.910789e-316
   4,  178274697216,             1,  1.782747e+11,6.831544e-319,2.101985e-317
   5,  713098788864,             1,  7.130988e+11,            0,6.952847e-310
   6, 2258146164736,             1,  2.258146e+12, 7.90505e-323,1.910789e-316
   7, 5806661566464,             1,  5.806662e+12,2.025669e-322,2.330199e-310
   8,12339155828736,             1,  1.233916e+13,6.952847e-310,1.911008e-316
   9,21936277028864,             1,  2.193628e+13,         -nan,2.330199e-310
  10,32904415543296,             1,  3.290442e+13,7.220868e-315,            0
  11,41878347055104,             1,  4.187835e+13,            0,            0
  12,45368209309696,             1,  4.536821e+13,1.918168e-316,1.915736e-316
  13,41878347055104,             1,  4.187835e+13,1.918172e-316,            0
  14,32904415543296,             1,  3.290442e+13,            0,1.915736e-316
  15,21936277028864,             1,  2.193628e+13,1.918173e-316,2.330199e-310
  16,12339155828736,             1,  1.233916e+13,6.952847e-310,4.935716e-321
  17, 5806661566464,             1,  5.806662e+12,         -nan,6.952847e-310
  18, 2258146164736,             1,  2.258146e+12,            0, 1.90357e-316
  19,  713098788864,             1,  7.130988e+11,            0,2.330199e-310
  20,  178274697216,             1,  1.782747e+11, 1.58101e-322,4.935716e-321
  21,   33957085184,             1,  3.395709e+10,2.075076e-322,1.169647e-312
  22,    4630511616,             1,  4.630512e+09,6.952847e-310,6.952847e-310
  23,     402653184,             1,  4.026532e+08,         -nan,1.918011e-316
  24,      16777216,             1,  1.677722e+07,7.220868e-315,6.952847e-310


0,"Kernel Runtime",414.1483,s
1,"Total Runtime",418.5349,s

"Total",2.81475e+14
"MaxAbsErr",6.952847e-310
"MaxRelErr",6.952847e-310

